ID,elv_mean,elv_std,elv_min,elv_max,gradient_mean,gradient_std,upArea_max,forest,irrigated,other,rice,sealed,water,land_use_main,cropcoef_mean,cropcoef_std,chanbnkf_mean,chanbw_mean,changrad_mean,chanlength_sum,chanman_mean,ksat1,ksat2,ksat3,lambda1,lambda2,lambda3,genua1,genua2,genua3,soildepth1,soildepth2,soildepth3,thetas1,thetas2,thetas3,thetar1,thetar2,thetar3,lai01,lai02,lai03,lai04,lai05,lai06,lai07,lai08,lai09,lai10,lai11,lai12,laiyrmean,laiyrmax,laiyrmin,no_reservoirs,storage_reservoirs,no_lakes,area_lakes
189,1130.9239976634901,335.9588420345312,29.99229621887207,2004.778564453125,0.05029905546248183,0.04545189514185846,17142983680.0,0.4297505036822609,0.0,0.5576833787810666,0.0,0.0,0.01256502181234342,3,0.9165872667858098,0.06643207939804786,2.11532532531585,55.086756597097654,0.0373064321451838,29752815517696.0,0.04320658531273507,113.03973852784468,107.58861680778251,102.01984145828416,0.39641043845758095,0.3788336314300837,0.39992105707538805,0.020924136587148513,0.029516196381037953,0.0177058486337516,49.37169257011247,1054.2302238745124,10554.86362161777,0.6064744786353243,0.4945918481753618,0.45749171998270854,0.04099997347861794,0.04084887178697787,0.04084887178697787,0.43873127681519297,0.4979129344840029,0.5911425512936371,0.6810479458204004,0.9276828214736462,1.6004675647977396,2.009339707783351,1.601557211310127,0.8564646675159482,0.49914561128769136,0.41796270508300803,0.4250915809007581,0.8788788193254143,2.0591148464845044,0.403227210173411,0.0,0.0,0.0,0.0
201,1367.5525472804832,296.7288881765985,390.9169006347656,2094.00439453125,0.036931760169053515,0.03129133374121746,29084508160.0,0.4557988215262981,0.0,0.5347661008547032,0.0,4.896518357524118e-06,0.009430126529600562,3,0.9320827072222355,0.052945737196551435,2.3459999394162416,51.21803431514273,0.02413292912345518,48536527831040.0,0.04688727526875977,113.67222939677863,106.16832175937336,106.8031563040879,0.4118504346748424,0.3689602166543909,0.389745039580549,0.027563746706315284,0.029992407889492742,0.016936280623698195,49.52826182170515,1120.0075620606954,8822.793610216444,0.6326702541013505,0.47635222393253634,0.44559142677281566,0.04099996690471798,0.04099996690471798,0.04099996690471798,0.5126521150701832,0.5750093300529102,0.6745552205342846,0.7541873981615923,0.9461358089543158,1.5753823209228373,2.0745294484636045,1.6993830194445345,0.9447390472220384,0.5942416321748107,0.507491856448158,0.5034696530346965,0.9468147551442039,2.1323101492667633,0.4874847374417488,0.0,0.0,0.0,0.0
208,997.3840532586531,254.88111189447028,321.7091064453125,1919.798095703125,0.02728216422100963,0.022111863682182382,105564127232.0,0.5898279591787956,0.0,0.4059799736835652,0.0,3.587632494914111e-07,0.0041909125028014365,1,0.9330765427070914,0.026055655453474904,2.6547336473702465,38.93151719967865,0.017070723389675017,183339352850432.0,0.04177875335621745,104.01243372389969,100.68710913746473,64.03262517767008,0.3543925988053617,0.3269160121444232,0.35566973588269785,0.01188583830168046,0.02068819471368073,0.011739963270135193,49.790426442336496,831.8799091496328,1323.7151356128286,0.5922406870458141,0.4743760090217134,0.45746984148367825,0.04100003849065717,0.04100003849065717,0.04100003849065717,0.7241330367483341,0.7564623950935587,0.7943482988526369,0.8244500104142061,1.1500119817690864,2.1549903913040915,2.543720264803305,2.000850208951499,1.0316641528749573,0.7318854120719738,0.7276885336021885,0.7237719540309806,1.1803316001155961,2.5917070947903826,0.6880035796311167,0.0,0.0,0.0,0.0
210,347.4757935348854,72.75960319565634,65.20740509033203,555.93115234375,0.005486884405372429,0.0051393763935496176,40835350528.0,0.12591841993554787,0.0,0.7827223807490956,0.0,0.0,0.0913592118535126,3,0.8683964039364594,0.08408664293344824,2.4150483244567926,238.51715152365,0.0041882952140799455,71728722083840.0,0.033720827231482536,116.48091311479094,76.34872203088439,76.50548067880173,0.38151994148593,0.3367785845886201,0.3791447884201201,0.03996807459460631,0.03131648984188683,0.015827605631959177,45.43203155843864,1144.3497619957054,3343.875666428074,0.6036421538024517,0.4266658796048134,0.4472152654959573,0.041000014995634715,0.041000014995634715,0.041000014995634715,0.4275046822490202,0.4463247554959252,0.47724605519516994,0.5004858786258342,0.5453587357044959,0.8638655155368818,1.329743976870412,1.293646826020947,0.8645168978234563,0.5173280326690184,0.44220411556448586,0.42988693191119215,0.678175975127508,1.4023425087225445,0.41875094286933995,0.0,0.0,0.0,0.0
214,1446.569165414653,270.03630937365415,705.1643676757812,2380.547607421875,0.04123731657953629,0.0335331436086348,15944620032.0,0.4938496561345966,0.0,0.49184139303796987,0.0,7.33148056462886e-06,0.01430156526416747,1,0.923861008066448,0.060941104358113625,2.1842380618117265,86.59389572695989,0.02898257441153592,28613409767424.0,0.04817863111825548,103.00551528175795,90.31426201075621,87.54836728316211,0.4102814940005464,0.3477660084010461,0.3677080567761002,0.0271735102580336,0.026468855272373793,0.01462664243688137,49.28452593482285,1064.32802998513,7101.997390776832,0.6293043223270458,0.4665581374200288,0.43965108544017767,0.04100001120678948,0.04100001120678948,0.04100001120678948,0.5854532147687118,0.6513461826720813,0.7511747220041876,0.8286103619581068,1.0043502894305911,1.5426629309845443,1.963771692844314,1.6590377009242487,1.0206444475528031,0.6701861765632572,0.5715546122585707,0.5718489430102965,0.9850534823958356,2.0117346966954677,0.5541539040922314,0.0,0.0,0.0,0.0
215,455.2822057183172,46.61931984618634,359.40325927734375,561.921142578125,0.00244541794213244,0.002211693268573311,10279085056.0,0.44213856658832895,0.0,0.42863574739720806,0.0,0.0,0.1292260595887913,1,0.8279845625140775,0.11954462206929371,2.1541284289782623,232.98420202223514,0.0020693631069603805,21069557661696.0,0.035228814174089206,76.66819197895073,48.42410787710859,30.947660841928947,0.27467042525609514,0.22516373264709888,0.24858751546473196,0.011448689615819149,0.008296218827588275,0.003662639845681924,43.53871360726061,707.852937634107,868.9915842171521,0.46656813602249736,0.4096389947045092,0.44605078638392304,0.04100005648443844,0.04100005648443844,0.04100005648443844,0.5257257727335171,0.5656582285025656,0.6334251595635576,0.7050727807468359,0.847902449880521,1.3764347122078013,1.7725972371638117,1.503265189058994,0.9656415222586044,0.6539617856374718,0.5550441350673425,0.5290047591377028,0.8861446063388291,1.805092425775513,0.5149071099961218,0.0,0.0,0.0,0.0
217,493.98597124190684,49.0484360367804,322.47662353515625,656.05322265625,0.005654719023061474,0.0058066052566997164,24263415808.0,0.1601263165571319,0.0,0.6994886969927017,0.0,0.0,0.1403840896272576,3,0.8227773267637785,0.13676470728281373,2.222243466282746,403.68552039729377,0.004210071793389024,45576322285568.0,0.03662666521722041,88.37355235901143,75.67074368691537,85.31590635497577,0.360336227982259,0.30454557118039116,0.37716725169062726,0.029753170912585045,0.025209251468974823,0.017190458460513373,42.98075202800147,967.3481669952625,1460.6121665063781,0.5600957443917126,0.400720353482433,0.43299470988433053,0.040999965878526036,0.040999965878526036,0.040999965878526036,0.3197260609056282,0.36733359904613494,0.4187177112100247,0.45420075226771695,0.5019528793628429,0.7644207857637361,1.2728594461998257,1.3272591623226675,0.8763798200749566,0.4813064544745681,0.3356647774722812,0.29615173078802753,0.6179977966432741,1.4033635965696376,0.29250959579410735,0.0,0.0,0.0,0.0
222,501.3567476064613,36.424807104235455,335.1171875,646.0556030273438,0.0029794216513991147,0.0031839525622330404,16839539712.0,0.4350714124222601,0.0,0.4908397729192361,0.0,0.0,0.07408806974661686,3,0.8850492718167057,0.1201233016175193,2.4287892906257853,153.3941327608555,0.002637220468098849,31705830260736.0,0.036269135984884654,170.8248391689629,85.86402226392647,75.92974404584328,0.34212617189842104,0.2614182830443825,0.2725981942849387,0.02193889405698959,0.0146232065790253,0.005576297318779356,46.2955559833816,1158.1004345542308,8424.725976409218,0.4923043913072614,0.40705749588717427,0.42042978922702956,0.04099998446326636,0.04099998446326636,0.04099998446326636,0.5908793110179218,0.6456892587597686,0.7016599312443288,0.720927791707799,0.85810973105458,1.3362064027396217,1.5649336347358311,1.3585773532921883,0.942208458818048,0.6668025548106167,0.5859729260710526,0.5802059702650634,0.8793477466385015,1.5902982189369614,0.557958948726833,0.0,0.0,0.0,0.0
223,466.02689376004747,282.7145564629058,78.5631103515625,1737.87060546875,0.013548136971716253,0.015663538524125484,57597890560.0,0.6945568474693283,0.0017924017625375853,0.2884755957154879,0.0,0.009417473960670454,0.005757242742994275,1,0.9219166437088101,0.06269449674565201,2.5092772196864743,47.42760605472043,0.009352524410414035,120338935447552.0,0.03602208735850616,83.20455400434561,61.77745836686935,58.25684799556934,0.34885014206373804,0.2866196539069341,0.30876174210805607,0.016422195124761077,0.017395855437826117,0.009704329756340457,49.15162468377538,1286.4325516189094,19294.098018219032,0.5548660297064472,0.43451556457339846,0.41615494469562575,0.0409999569406851,0.0409999569406851,0.0409999569406851,0.5774492003198977,0.6495216398124932,0.7000264827231522,0.7809534605253109,1.9792575706524778,4.709979620250266,4.8894013496517355,3.419588027249044,1.4998406343109991,0.6793899416000486,0.571276322184088,0.567727786620365,1.7520340992794907,5.213039569483653,0.5405478652464607,0.0,0.0,0.0,0.0
228,648.3847561958951,63.93728297127282,543.6922607421875,929.4436645507812,0.0035351756159653133,0.004203223467439599,14763020288.0,0.7726273244685703,0.0,0.15127777926136532,0.0,0.00016253504487842655,0.07593273533580656,1,0.8902575812382669,0.16717964251242604,2.1294352715087004,436.28712719837125,0.002005772884651032,28399074541568.0,0.03844565625636324,172.4090949541878,76.5630620229375,68.51204948600628,0.36342402600262674,0.275037776570099,0.30411253932422166,0.02658181909141323,0.018030023399450857,0.008966302943988712,46.19527009944159,1170.4705170040518,21253.312428760342,0.4962409321492224,0.40468647961209697,0.4173853723432849,0.04100005080805618,0.04100005080805618,0.04100005080805618,0.5804884579009302,0.6530157962766885,0.7538274419687029,0.8151464191071586,1.6090244818532005,3.4180957834168746,3.8485943509071405,3.065729393865092,1.545734637672665,0.716185920723479,0.5855920144301816,0.5662815543172802,1.5131431250804173,3.9402519455323763,0.5559549989751685,0.0,0.0,0.0,0.0
230,804.7503034294486,102.54581829044504,592.8229370117188,1508.9678955078125,0.0061712516221855635,0.005460605236822172,15598113792.0,0.6739600024578967,0.0,0.32212764834430724,0.0,0.0003903222134494709,0.0035219872039035393,1,0.9455409132136632,0.04089905550609515,2.2635818963948786,16.052210425061663,0.004545344371813066,28234351640576.0,0.04023652133535209,90.70345528807547,44.00657749963631,40.557690459421856,0.33762992583769375,0.2578585404295122,0.2720468705933142,0.016145593099205543,0.012132407113628355,0.006359437415739572,49.80437348055504,1251.5843276523358,18708.54448714252,0.546208096931463,0.4445592644586561,0.42371093034016133,0.04099996875109962,0.04099996875109962,0.04099996875109962,0.65547824735159,0.7197867118121368,0.8186449715267372,0.8990017158009671,1.4550348018215746,2.9163726906668725,3.4836515731851874,2.6626736349088556,1.3578975949900922,0.8318974594906586,0.7035504134045704,0.6616416334089084,1.4304692271858082,3.589060679062239,0.6411315226827627,0.0,0.0,0.0,0.0
231,564.4274873275356,450.91245431060577,9.590578079223633,3496.261474609375,0.029682659078065304,0.03151279170498639,51576422400.0,0.5242167802267305,0.0,0.4694259024951659,0.0,5.879373394096243e-05,0.006300413613174789,1,0.9360511085408456,0.041704875018296485,2.3134462932569093,31.120404756611503,0.01779924504232543,102152030650368.0,0.035125351867093646,151.28979941657585,145.17711526200878,133.4817550501641,0.4119602032041632,0.38969503968751895,0.40734885403817767,0.030158432410504938,0.037142381793551206,0.020956039842539645,49.68210149598138,1267.258987149484,15243.458925713008,0.640225064303406,0.49896083726417717,0.462477290899174,0.041000015347206625,0.041000015347206625,0.041000015347206625,0.4284029184549902,0.47105552567736575,0.535296272165496,0.5776146954526524,0.8795956247317713,2.8020497038247223,4.211997457406637,3.5764695119103855,1.4075554159239916,0.4522901606020648,0.4037427965413869,0.4218054858897822,1.3473227324174617,4.347298431019131,0.3584821568968163,0.0,0.0,0.0,0.0
242,173.80853317736282,31.811417222678106,99.06660461425781,282.69476318359375,0.0016148691631624622,0.0016257663103987248,65310515200.0,0.6320720998253171,3.059083037370296e-05,0.33938148722603534,0.0,0.00626514865919765,0.022253539895187757,1,0.886248719260769,0.0730900372256755,2.488914874167715,92.03635855109864,0.0011603143683564328,132686152728576.0,0.031702291260466316,127.43539138205568,115.9228600656022,104.51438313195328,0.3917514529573827,0.2768416194451728,0.31482607001501983,0.016550369764162104,0.01612793042888403,0.01077201098182346,48.57268543602017,1228.8490906774978,19265.169110636238,0.6260102215800382,0.4047493137771448,0.3921291914596103,0.04100005562909704,0.04100005562909704,0.04100005562909704,0.5299701289936534,0.5926787969038112,0.6527000212544544,0.8718634863212942,3.2422519235469314,4.812801189697542,4.391315514001882,3.316137398977842,1.968370060557948,0.9628955177058887,0.5724691912325783,0.5092715266261115,1.8685610496100538,4.883313045750762,0.4960408953512576,0.0,0.0,0.0,0.0
246,1152.8555756547516,257.3753481066005,626.7387084960938,1907.077880859375,0.0318446569252482,0.025765963358912677,12233580544.0,0.785289972082197,0.0,0.21002174463124484,0.0,0.00030507991296371926,0.004382883925035681,1,0.9568330817050877,0.02879926341537161,2.087038541414955,27.934904416310886,0.022949528338823556,23896275288064.0,0.04483863872089409,85.38168256303729,53.14314618480827,49.703342058919766,0.38967512543257193,0.2901639527450609,0.3033918879249999,0.02107466031651672,0.016091121549793388,0.008800221210900908,49.76560178128859,1198.9336415427088,18789.259508170224,0.5948789710967496,0.45606706433332217,0.4231209932453364,0.04100000945855466,0.04100000945855466,0.04100000945855466,0.7793830628423861,0.9056725965666116,1.04663569673597,1.1097181459525296,1.6260109248817491,3.0813088329424216,3.6849919606470554,3.0266142802244977,1.6850081992276296,0.9019691120434438,0.7449907536350355,0.7480436067829388,1.61169569536155,3.77665891539507,0.7201919299779013,0.0,0.0,0.0,0.0
247,1321.6472910638026,283.40945977653183,497.3444519042969,1925.448974609375,0.04607344167795919,0.03401870838407013,12352056320.0,0.5312936111892684,0.0,0.4644380570025031,0.0,0.0,0.004268071770618637,1,0.9418776680700727,0.036061088502237104,2.3666926878066286,23.980549514180677,0.03005015975377338,20863527157760.0,0.04545719448672352,108.18572710697018,86.74202337514149,87.28432161735512,0.4168790732446634,0.37221707037595175,0.3867119229602875,0.026718843030640763,0.02921963929624214,0.015937542538655567,49.78658755464637,1136.4048202711233,8096.866634092039,0.6417981990221311,0.4881640361853597,0.4516141186637196,0.04099998420732982,0.04099998420732982,0.04099998420732982,0.8398957335583381,0.954147453632969,1.1315259997091827,1.263562338933417,1.459001979513798,2.025149226225482,2.4795881603222134,2.152073382776688,1.38926627337253,0.9205223303382251,0.7950890681727707,0.810938442741581,1.3517299564487069,2.5447332149615365,0.7782816878476356,0.0,0.0,0.0,0.0
249,384.3627386836232,44.10882060601809,321.636474609375,515.3482055664062,0.0035875769689379666,0.003285570087117791,11235853312.0,0.24833976257246848,0.0,0.5702121307151944,0.0,0.0,0.1814475598920832,3,0.7766863549299081,0.12213387961395461,2.4097071723178285,294.8197406910549,0.00243020265658574,22040811667456.0,0.034048034954430664,186.5160315394986,123.94158465046384,140.2281140889423,0.34379181750931215,0.3401278483980946,0.41482454315218364,0.04494645467721337,0.0430690527122877,0.026046905603422075,40.92759161130339,1021.5008768718454,3549.08856856766,0.5401534213586351,0.3878613376845644,0.44759971882502547,0.04099995892012843,0.04099995892012843,0.04099995892012843,0.4272242392294865,0.45925774436462996,0.5026955960099255,0.5293155350631628,0.5789676799154835,0.8807830684763865,1.2251031143509603,1.1981243700744597,0.856499145547785,0.5477538127725728,0.4477175585897396,0.42415402577728906,0.6731329984423825,1.2765567129613806,0.41995517532105414,0.0,0.0,0.0,0.0
251,176.1771998074159,41.11571477457367,78.85039520263672,281.6985778808594,0.002659866502469236,0.002233969176120181,187027996672.0,0.4304065641186649,0.0033480319446177018,0.5352175138708916,0.0,0.026629293195992176,0.004399383918534749,3,0.8632860434687846,0.07649665863067831,2.521932782184039,30.022865465607932,0.0021667147247453234,398349190561792.0,0.032333537814521064,78.9090152210127,61.65766702711946,58.69651393326414,0.31369353266396105,0.26330774246991223,0.2929356830043121,0.010198447718766579,0.01351866194033747,0.00826852149252335,48.2811840138369,1225.8131667821845,24134.12909723045,0.5519145316905283,0.423740888521973,0.4141997667685886,0.04100005786108294,0.04100005786108294,0.04100005786108294,0.36041561252329335,0.38240578060689223,0.4024106915717821,0.5606766093703243,2.7506337124511795,4.0704305600427215,3.367007636786929,2.3220928945013313,1.3299311658977553,0.6594542819479028,0.4129477598080887,0.35983354141714713,1.414853715268458,4.162479527426066,0.3391891362728808,0.0,0.0,0.0,0.0
254,855.4271866554076,185.07186252702272,542.8177490234375,1464.5052490234375,0.00674063813653488,0.005117761141497177,10879952896.0,0.7176309004053478,1.9111006527694218e-07,0.2668094469732934,0.0,0.00047494800459846955,0.015085100298843815,1,0.9270729607335491,0.07657684282148206,2.2380149830214706,80.64093132937404,0.004652777976431908,22332936552448.0,0.041884054927105896,116.21347342123462,61.75603155893092,57.90185740203152,0.35240706589811077,0.2699395564100643,0.2916129330703548,0.0196988449378764,0.01463650692690449,0.008054417360442611,49.22201746305017,1246.8253216862802,18927.604932842965,0.5293512965898751,0.4300998931947714,0.4154099389474659,0.04100003301192627,0.04100003301192627,0.04100003301192627,0.6208621915137843,0.7065923522637475,0.7721017552274139,0.814096031340577,1.664809653656658,3.513171452697933,4.099491122215374,3.180024975181055,1.6139862519797743,0.8140853018763009,0.6565356366920572,0.5957491744900775,1.5876256523796635,4.213640198521442,0.5797009077126778,0.0,0.0,0.0,0.0
258,1082.7830482752831,410.9749759822648,45.99083709716797,2122.650146484375,0.05261706376754503,0.041911541599477124,19028140032.0,0.5090767606384181,0.0,0.4795126836571382,0.0,8.227124006436375e-06,0.01140171490912261,1,0.9179450419703178,0.06952525142856665,2.292347103328542,64.11516691273853,0.0386225390393854,34381880098816.0,0.04173121984255975,117.25772024595607,90.26346230636018,85.45444377355079,0.39490369267760833,0.38040574356722406,0.4027270750794578,0.018810984166012814,0.027685499629214655,0.01671730658082098,49.42946758668789,1028.6249832904427,8868.643299333016,0.6068275089359806,0.507587484353289,0.46933589062209063,0.04099995264280079,0.04099995264280079,0.04099995264280079,0.930300535243981,1.0966939293452114,1.3647464398687346,1.6209189664506534,1.987485214328997,2.6173927924495404,2.9832844154991505,2.594762078507473,1.6709036291759094,1.0133274997874309,0.8467857915486773,0.8804913094157951,1.6339243296534638,3.0404761981640474,0.820468803983171,0.0,0.0,0.0,0.0
262,1100.1097276799198,336.4505718060446,619.1239624023438,1982.8372802734375,0.01711121626303835,0.019563749114896778,11268960256.0,0.6968522679649071,1.764876665476812e-05,0.2969826741751178,0.0,0.0004606821642871539,0.005686998493572467,1,0.939619861944431,0.04574574295931948,2.0290067365690514,24.46442535788552,0.012496401613958302,24882997886976.0,0.04546936299848156,84.88005609166291,51.32238857724835,46.74676860480712,0.3627918987311406,0.2772551341936333,0.2949567935719943,0.019275142609927045,0.014817812842235656,0.00812000379105783,49.6917524682767,1195.5414601061132,19894.869265934165,0.5608128565929694,0.44830081189701554,0.42509398588476127,0.041000013266885016,0.041000013266885016,0.041000013266885016,0.6300314661434546,0.7267173437442639,0.818513465524818,0.8688110435731756,1.4974565745775223,2.9947250501688165,3.525582734294098,2.8744492879680985,1.5563968012631528,0.8106344805978167,0.6528004395155442,0.6108818989165135,1.4639166170824411,3.6383138188964788,0.595401670391693,0.0,0.0,0.0,0.0
272,830.1143743385342,201.5534912605399,611.4810791015625,1920.8897705078125,0.004403124840727637,0.004254393698923888,13179936768.0,0.4665787923487732,2.2908971579098412e-05,0.5182173786503866,0.0,0.001086319989787728,0.014094509131900359,3,0.8908345669819534,0.07070283368733167,2.2873586299514743,58.41931643368336,0.0033664526615595964,30323618349056.0,0.041605053098548894,139.02940198899327,70.77870635723595,64.49001067047139,0.34225327195934685,0.27552269693328446,0.29989540855847324,0.018544849669808967,0.01619326728140101,0.008981187671091538,49.23981212387443,1250.0974252729036,27529.418551454375,0.5241889657039209,0.4294409058355374,0.41658144947795184,0.04099996938862876,0.0410000665059233,0.04099996938862876,0.40820115928526024,0.44272356051580625,0.48332352319168764,0.5551795605543424,1.3266228649539733,3.3982637292388476,4.296750362092121,3.171357639176464,1.4818250033369502,0.672247155900606,0.47509524098840855,0.41876099464891475,1.4275292878567487,4.422091340913248,0.39482181462654825,0.0,0.0,0.0,0.0
274,627.5551529279193,49.3749675945752,534.56884765625,781.5038452148438,0.0030329312723937425,0.002923553707598529,14459475968.0,0.5977602610205506,0.0,0.3497509378868026,0.0,0.0014639345187472549,0.051025311541867915,1,0.8839535843231302,0.1119095506423098,2.0508584812549326,218.82878640693116,0.00230181906085336,33317822922752.0,0.03921295308887182,188.63923916973914,87.67026269611986,81.82297631810151,0.3598556262656178,0.2799740647936833,0.31206989177635414,0.025564745101721787,0.01918031315511678,0.010263527973437906,47.37556985997878,1199.5106714500416,28704.842667160698,0.4998885314435518,0.4053038495460595,0.4096966242307147,0.04100005070615401,0.04100005070615401,0.04100005070615401,0.4313527906160189,0.4721518756957047,0.5136315988287729,0.54244020108531,1.3815133860705662,3.322470885390353,4.008780946157005,3.048841498936233,1.3944832554257356,0.5916779657824108,0.45333199627720516,0.42020069439103536,1.3817395808414021,4.114053153929862,0.4103468810828795,0.0,0.0,0.0,0.0
276,1588.6505704641406,486.9673677550058,773.2194213867188,3090.774658203125,0.033580347460765096,0.03794866545145061,19822884864.0,0.6071030513467318,0.0,0.3835034191068294,0.0,0.0003222475519363893,0.009071863923339852,1,0.8869159396045266,0.11328483006208874,2.2868837751807933,53.14834642707519,0.023258370202858997,43683399335936.0,0.05107436961439438,136.3565012414331,100.99930241707524,71.89056874497889,0.3716610397870223,0.315703023493006,0.33588101252012575,0.021181377914309706,0.020448038311477387,0.011681441982528193,49.53031840858523,928.6958108657632,9596.482965421706,0.5474652386328697,0.4576867708026832,0.4315556936073633,0.041000027662593024,0.041000027662593024,0.041000027662593024,0.6222411793779941,0.7124597691364188,0.7906572446135688,0.8427570394712917,1.0775358461747,1.7563121336449865,2.1804594955582814,1.8604061354236576,1.190083495055757,0.7885305568596205,0.6570195934843771,0.6056880490159452,1.0903458738465912,2.2237691463370286,0.5880004165661067,0.0,0.0,0.0,0.0
277,267.1047754491904,22.375031306200707,227.77432250976562,339.9471130371094,0.0013865116396345732,0.0012280324409338868,14358819840.0,0.6300105339480027,0.0,0.2337727743763266,0.0,5.253226699626052e-05,0.13616407898770835,1,0.8322400139834576,0.18312872133364466,2.0503983661908345,320.02904351769797,0.00110636683682324,32381144662016.0,0.033698203091633266,91.98415407819112,59.41934562296311,27.471812970826505,0.275511662401907,0.21615312214138027,0.23076748629306654,0.011617160299431982,0.007988813122477987,0.0037371920709166973,43.1891645604357,577.382526368923,610.3658047694516,0.47476773218740487,0.41579181507034196,0.4549766254182718,0.040999983740165565,0.040999983740165565,0.040999983740165565,0.6529316945036696,0.7044653142430516,0.7861505861777287,0.8777771779388563,1.0804122980544608,2.000097273746365,2.5872968046644047,2.104115713539657,1.2729241023020288,0.7799163659726451,0.6991450678894443,0.6694915514114214,1.184560388632864,2.6338501369570135,0.6425969294728968,0.0,0.0,0.0,0.0
279,1288.0729266532348,460.9737558865685,591.6282958984375,2673.26953125,0.038392376819440556,0.03903134123826525,32184041472.0,0.6432450105498885,7.934777169757117e-05,0.3441594890644255,0.0,8.198292963616025e-05,0.012434328272326737,1,0.9274344699773933,0.06286629773363762,2.269258769634594,59.17295894900934,0.027413644391012303,73280715227136.0,0.04678416371585612,87.52768774620807,64.35206223307904,51.698726390018926,0.38309401204897936,0.309916386135974,0.3260022457727585,0.020751227516659712,0.018473560181071953,0.010508132653823535,49.37021715372802,1018.8714827712729,18353.35478615206,0.5818267654725229,0.46927337809861214,0.43601186214982024,0.04100005230718597,0.04100005230718597,0.04100005230718597,0.7799470412013905,0.9163606823555135,1.0857566768977487,1.2397103429124208,1.7091068847074533,2.7052749697133756,3.1375140647150612,2.6222152309616797,1.5710248224960097,0.9176156093806257,0.7523391557212925,0.7409806693767135,1.5148204329940493,3.2141241110801,0.7066274477313126,0.0,0.0,0.0,0.0
284,436.35984123388613,102.93080630437116,266.84527587890625,792.9526977539062,0.004026065294094839,0.006359689887556064,12544737280.0,0.2918093827100029,0.000761291678655753,0.6884568872454487,0.0,0.0011253965645400578,0.017847235826859226,3,0.8601814178344547,0.07043964083954149,2.182896298193464,38.930977386785386,0.00308969364962307,30867432931328.0,0.036490775192009,135.19393701189114,82.63025869897496,75.87519987592572,0.31718135049150153,0.24273073634417555,0.2570822135016499,0.01626546592140465,0.012021269404463818,0.00573582762448753,49.013325170551134,1262.5832296455924,31889.096559428115,0.515010091239498,0.4064773309334754,0.3981907193247747,0.04100003010025937,0.041000680571966146,0.041002675351866934,0.2588540270065649,0.2744270237067602,0.31703976703419595,0.346388070910089,0.7234210220211457,2.5230229231331207,4.229524701599293,2.9244669193047756,1.0230248413869383,0.3986370602556175,0.3030552069367323,0.275444596136147,1.1331087751949374,4.393613602460262,0.25157641690593824,0.0,0.0,0.0,0.0
289,970.4947169831595,274.9118938246034,420.1616516113281,2190.4951171875,0.015440200260611143,0.011953870651650182,198221922304.0,0.5029708265125757,4.05364570867822e-05,0.4945677082709116,0.0,0.0008155062906636658,0.001606324411434572,1,0.9318574185114913,0.019029557153437012,2.5580072314728386,16.86414030173442,0.010331820410098499,431284778172416.0,0.043562614257540884,265.26821234228913,186.73315080359234,171.4243910704522,0.3320495500056412,0.3328456414170865,0.36000284333121046,0.014509914619475083,0.027351807891649243,0.015666955149756353,49.877076014062915,1256.0243752833517,11750.680037707201,0.5280843427916802,0.44611519541496314,0.4264191756240554,0.04100001725422646,0.04100001725422646,0.04100001725422646,0.2438343519870463,0.27223175050429865,0.3047549548559179,0.3222805995957345,0.7768941317859219,2.4433117039034227,3.061464968547715,2.4023254151242903,0.8628481169336492,0.3261251512069486,0.29389460746531487,0.26063558784426316,0.9642167593711113,3.142001994464596,0.23734748606953682,0.0,0.0,0.0,0.0
290,1162.2998336357073,198.0772988063995,693.1835327148438,1935.6727294921875,0.01397931358223667,0.012016014086216413,12361421824.0,0.7226539159642871,0.0,0.26401581682647707,0.0,4.030153919710418e-07,0.013329187721763487,1,0.9500751385409563,0.03359911071982512,2.087279318086594,40.9568291606898,0.009335083469581756,27536924868608.0,0.04657172903516489,114.60605659467544,74.30220347571564,76.11069359653622,0.3565877335762375,0.2936919991639952,0.3193529644248147,0.019146833056087123,0.018307149713201146,0.010586700612863091,49.333484320063924,1207.376629358199,25016.142930644157,0.5400687111120462,0.44062456483970236,0.42114590976035604,0.04099997485855556,0.04099997485855556,0.04099997485855556,0.6638383024894338,0.7884820871557372,0.834332626363095,0.777839262254756,0.9487269441150009,1.5420700032248977,1.8662934080292413,1.5307282710199666,1.0342323753711262,0.7575638263406292,0.6658425353643203,0.6420337945746005,1.0043320324120022,1.9102245822688948,0.6118876701800351,0.0,0.0,0.0,0.0
